trade,equity
14538,-3726.0
14539,-3727.0
14540,-3728.0
14541,-3729.0
14542,-3730.0
14543,-3731.0
14544,-3732.0
14545,-3733.0
14546,-3732.0
14547,-3731.0
14548,-3730.0
14549,-3729.0
14550,-3728.0
14551,-3727.0
14552,-3726.0
14553,-3725.0
14554,-3726.0
14555,-3727.0
14556,-3728.0
14557,-3729.0
14558,-3730.0
14559,-3731.0
14560,-3730.0
14561,-3729.0
14562,-3730.0
14563,-3731.0
14564,-3730.0
14565,-3729.0
14566,-3728.0
14567,-3727.0
14568,-3726.0
14569,-3725.0
14570,-3724.0
14571,-3723.0
14572,-3722.0
14573,-3721.0
14574,-3722.0
14575,-3723.0
14576,-3724.0
14577,-3725.0
14578,-3726.0
14579,-3727.0
14580,-3728.0
14581,-3729.0
14582,-3728.0
14583,-3727.0
14584,-3726.0
14585,-3725.0
14586,-3724.0
14587,-3723.0
14588,-3722.0
14589,-3721.0
14590,-3720.0
14591,-3719.0
14592,-3718.0
14593,-3717.0
14594,-3718.0
14595,-3719.0
14596,-3718.0
14597,-3717.0
14598,-3716.0
14599,-3715.0
14600,-3714.0
14601,-3713.0
14602,-3712.0
14603,-3711.0
14604,-3710.0
14605,-3709.0
14606,-3710.0
14607,-3711.0
14608,-3712.0
14609,-3713.0
14610,-3714.0
14611,-3715.0
14612,-3716.0
14613,-3717.0
14614,-3718.0
14615,-3719.0
14616,-3720.0
14617,-3721.0
14618,-3722.0
14619,-3723.0
14620,-3724.0
14621,-3725.0
14622,-3726.0
14623,-3727.0
14624,-3728.0
14625,-3729.0
14626,-3728.0
14627,-3727.0
14628,-3728.0
14629,-3729.0
14630,-3730.0
14631,-3731.0
14632,-3730.0
14633,-3729.0
14634,-3730.0
14635,-3731.0
14636,-3732.0
14637,-3733.0
14638,-3734.0
14639,-3735.0
14640,-3736.0
14641,-3737.0
14642,-3738.0
14643,-3739.0
14644,-3740.0
14645,-3741.0
14646,-3740.0
14647,-3741.0
14648,-3740.0
14649,-3739.0
14650,-3738.0
14651,-3737.0
14652,-3736.0
14653,-3735.0
14654,-3734.0
14655,-3733.0
14656,-3734.0
14657,-3735.0
14658,-3736.0
14659,-3737.0
14660,-3738.0
14661,-3739.0
14662,-3740.0
14663,-3741.0
14664,-3742.0
14665,-3743.0
14666,-3742.0
14667,-3741.0
14668,-3740.0
14669,-3739.0
14670,-3738.0
14671,-3737.0
14672,-3738.0
14673,-3739.0
14674,-3740.0
14675,-3741.0
14676,-3742.0
14677,-3743.0
14678,-3744.0
14679,-3745.0
14680,-3744.0
14681,-3743.0
14682,-3742.0
14683,-3741.0
14684,-3742.0
14685,-3743.0
14686,-3744.0
14687,-3745.0
14688,-3746.0
14689,-3747.0
14690,-3748.0
14691,-3749.0
14692,-3750.0
14693,-3751.0
14694,-3752.0
14695,-3753.0
14696,-3754.0
14697,-3755.0
14698,-3754.0
14699,-3753.0
14700,-3752.0
14701,-3751.0
14702,-3750.0
14703,-3749.0
14704,-3750.0
14705,-3751.0
14706,-3752.0
14707,-3753.0
14708,-3752.0
14709,-3751.0
14710,-3750.0
14711,-3749.0
14712,-3748.0
14713,-3747.0
14714,-3746.0
14715,-3745.0
14716,-3744.0
14717,-3743.0
14718,-3744.0
14719,-3745.0
14720,-3746.0
14721,-3747.0
14722,-3748.0
14723,-3749.0
14724,-3750.0
14725,-3751.0
14726,-3752.0
14727,-3753.0
14728,-3752.0
14729,-3751.0
14730,-3752.0
14731,-3753.0
14732,-3754.0
14733,-3755.0
14734,-3756.0
14735,-3757.0
14736,-3756.0
14737,-3755.0
14738,-3756.0
14739,-3757.0
14740,-3758.0
14741,-3759.0
14742,-3760.0
14743,-3761.0
14744,-3762.0
14745,-3763.0
14746,-3764.0
14747,-3765.0
14748,-3766.0
14749,-3767.0
14750,-3766.0
14751,-3765.0
14752,-3766.0
14753,-3767.0
14754,-3768.0
14755,-3769.0
14756,-3768.0
14757,-3767.0
14758,-3766.0
14759,-3765.0
14760,-3766.0
14761,-3767.0
14762,-3768.0
14763,-3769.0
14764,-3768.0
14765,-3767.0
14766,-3766.0
14767,-3765.0
14768,-3764.0
14769,-3763.0
14770,-3762.0
14771,-3761.0
14772,-3760.0
14773,-3759.0
14774,-3760.0
14775,-3761.0
14776,-3762.0
14777,-3763.0
14778,-3764.0
14779,-3765.0
14780,-3766.0
14781,-3767.0
14782,-3768.0
14783,-3769.0
14784,-3770.0
14785,-3771.0
14786,-3770.0
14787,-3769.0
14788,-3768.0
14789,-3767.0
14790,-3766.0
14791,-3765.0
14792,-3766.0
14793,-3767.0
14794,-3766.0
14795,-3765.0
14796,-3766.0
14797,-3767.0
14798,-3768.0
14799,-3769.0
14800,-3770.0
14801,-3771.0
14802,-3772.0
14803,-3773.0
14804,-3774.0
14805,-3775.0
14806,-3776.0
14807,-3777.0
14808,-3778.0
14809,-3779.0
14810,-3780.0
14811,-3781.0
14812,-3782.0
14813,-3781.0
14814,-3782.0
14815,-3783.0
14816,-3784.0
14817,-3785.0
14818,-3786.0
14819,-3787.0
14820,-3788.0
14821,-3789.0
14822,-3790.0
14823,-3791.0
14824,-3792.0
14825,-3793.0
14826,-3794.0
14827,-3795.0
14828,-3796.0
14829,-3797.0
14830,-3798.0
14831,-3799.0
14832,-3800.0
14833,-3801.0
14834,-3800.0
14835,-3799.0
14836,-3800.0
14837,-3801.0
14838,-3802.0
14839,-3803.0
14840,-3804.0
14841,-3805.0
14842,-3806.0
14843,-3807.0
14844,-3808.0
14845,-3809.0
14846,-3808.0
14847,-3807.0
14848,-3808.0
14849,-3809.0
14850,-3810.0
14851,-3811.0
14852,-3812.0
14853,-3813.0
14854,-3814.0
14855,-3815.0
14856,-3816.0
14857,-3817.0
14858,-3818.0
14859,-3819.0
14860,-3820.0
14861,-3821.0
14862,-3822.0
14863,-3823.0
14864,-3824.0
14865,-3825.0
14866,-3826.0
14867,-3827.0
14868,-3828.0
14869,-3829.0
14870,-3830.0
14871,-3831.0
14872,-3832.0
14873,-3833.0
14874,-3834.0
14875,-3835.0
14876,-3836.0
14877,-3837.0
14878,-3838.0
14879,-3839.0
14880,-3840.0
14881,-3841.0
14882,-3842.0
14883,-3843.0
14884,-3844.0
14885,-3845.0
14886,-3846.0
14887,-3847.0
14888,-3846.0
14889,-3845.0
14890,-3846.0
14891,-3847.0
14892,-3848.0
14893,-3849.0
14894,-3850.0
14895,-3851.0
14896,-3850.0
14897,-3849.0
14898,-3850.0
14899,-3851.0
14900,-3850.0
14901,-3849.0
14902,-3850.0
14903,-3851.0
14904,-3852.0
14905,-3853.0
14906,-3854.0
14907,-3855.0
14908,-3856.0
14909,-3857.0
14910,-3856.0
14911,-3855.0
14912,-3856.0
14913,-3857.0
14914,-3858.0
14915,-3859.0
14916,-3860.0
14917,-3861.0
14918,-3862.0
14919,-3863.0
14920,-3864.0
14921,-3865.0
14922,-3866.0
14923,-3867.0
14924,-3868.0
14925,-3869.0
14926,-3870.0
14927,-3871.0
14928,-3872.0
14929,-3873.0
14930,-3874.0
14931,-3875.0
14932,-3874.0
14933,-3873.0
14934,-3872.0
14935,-3871.0
14936,-3872.0
14937,-3873.0
14938,-3872.0
14939,-3871.0
14940,-3870.0
14941,-3869.0
14942,-3870.0
14943,-3871.0
14944,-3872.0
14945,-3873.0
14946,-3872.0
14947,-3871.0
14948,-3872.0
14949,-3873.0
14950,-3874.0
14951,-3875.0
14952,-3876.0
14953,-3877.0
14954,-3878.0
14955,-3879.0
14956,-3880.0
14957,-3881.0
14958,-3882.0
14959,-3883.0
14960,-3884.0
14961,-3885.0
14962,-3886.0
14963,-3887.0
14964,-3888.0
14965,-3889.0
14966,-3890.0
14967,-3891.0
14968,-3892.0
14969,-3893.0
14970,-3894.0
14971,-3895.0
14972,-3896.0
14973,-3897.0
14974,-3898.0
14975,-3899.0
14976,-3898.0
14977,-3897.0
14978,-3898.0
14979,-3899.0
14980,-3900.0
14981,-3901.0
14982,-3900.0
14983,-3899.0
14984,-3900.0
14985,-3901.0
14986,-3902.0
14987,-3903.0
14988,-3904.0
14989,-3905.0
14990,-3906.0
14991,-3907.0
14992,-3906.0
14993,-3905.0
14994,-3904.0
14995,-3903.0
14996,-3904.0
14997,-3905.0
14998,-3906.0
14999,-3907.0
15000,-3906.0
15001,-3905.0
15002,-3906.0
15003,-3907.0
15004,-3906.0
15005,-3905.0
15006,-3904.0
15007,-3903.0
15008,-3902.0
15009,-3901.0
15010,-3900.0
15011,-3899.0
15012,-3898.0
15013,-3897.0
15014,-3896.0
15015,-3895.0
15016,-3894.0
15017,-3893.0
15018,-3894.0
15019,-3895.0
15020,-3896.0
15021,-3897.0
15022,-3898.0
15023,-3899.0
15024,-3900.0
15025,-3901.0
15026,-3900.0
15027,-3899.0
15028,-3898.0
15029,-3897.0
15030,-3896.0
15031,-3895.0
15032,-3894.0
15033,-3893.0
15034,-3892.0
15035,-3891.0
15036,-3890.0
15037,-3889.0
15038,-3890.0
15039,-3891.0
15040,-3892.0
15041,-3893.0
15042,-3892.0
15043,-3891.0
15044,-3890.0
15045,-3889.0
15046,-3888.0
15047,-3887.0
15048,-3886.0
15049,-3885.0
15050,-3884.0
15051,-3883.0
15052,-3882.0
15053,-3881.0
15054,-3882.0
15055,-3883.0
15056,-3882.0
15057,-3881.0
15058,-3882.0
15059,-3883.0
15060,-3882.0
15061,-3881.0
15062,-3880.0
15063,-3879.0
15064,-3880.0
15065,-3881.0
15066,-3880.0
15067,-3879.0
15068,-3878.0
15069,-3877.0
15070,-3876.0
15071,-3875.0
15072,-3874.0
15073,-3873.0
15074,-3872.0
15075,-3871.0
15076,-3870.0
15077,-3869.0
15078,-3868.0
15079,-3867.0
15080,-3868.0
15081,-3869.0
15082,-3870.0
15083,-3871.0
15084,-3872.0
15085,-3873.0
15086,-3874.0
15087,-3875.0
15088,-3876.0
15089,-3877.0
15090,-3878.0
15091,-3879.0
15092,-3880.0
15093,-3881.0
15094,-3882.0
15095,-3883.0
15096,-3884.0
15097,-3885.0
15098,-3886.0
15099,-3887.0
15100,-3888.0
15101,-3889.0
15102,-3890.0
15103,-3891.0
15104,-3890.0
15105,-3889.0
15106,-3888.0
15107,-3887.0
15108,-3886.0
15109,-3885.0
15110,-3884.0
15111,-3883.0
15112,-3884.0
15113,-3885.0
15114,-3884.0
15115,-3883.0
15116,-3882.0
15117,-3881.0
15118,-3880.0
15119,-3879.0
15120,-3878.0
15121,-3877.0
15122,-3876.0
15123,-3875.0
15124,-3874.0
15125,-3873.0
15126,-3874.0
15127,-3875.0
15128,-3876.0
15129,-3877.0
15130,-3878.0
15131,-3879.0
15132,-3880.0
15133,-3881.0
15134,-3880.0
15135,-3879.0
15136,-3878.0
15137,-3877.0
15138,-3876.0
15139,-3875.0
15140,-3874.0
15141,-3873.0
15142,-3872.0
15143,-3871.0
15144,-3872.0
15145,-3873.0
15146,-3874.0
15147,-3875.0
15148,-3874.0
15149,-3873.0
15150,-3872.0
15151,-3871.0
15152,-3870.0
15153,-3869.0
15154,-3868.0
15155,-3867.0
15156,-3868.0
15157,-3869.0
15158,-3870.0
15159,-3871.0
15160,-3870.0
15161,-3869.0
15162,-3870.0
15163,-3871.0
15164,-3870.0
15165,-3869.0
15166,-3868.0
15167,-3867.0
15168,-3868.0
15169,-3869.0
15170,-3868.0
15171,-3867.0
15172,-3866.0
15173,-3865.0
15174,-3866.0
15175,-3867.0
15176,-3866.0
15177,-3865.0
15178,-3864.0
15179,-3863.0
15180,-3862.0
15181,-3861.0
15182,-3862.0
15183,-3863.0
15184,-3864.0
15185,-3865.0
15186,-3866.0
15187,-3867.0
15188,-3868.0
15189,-3869.0
15190,-3868.0
15191,-3867.0
15192,-3866.0
15193,-3865.0
15194,-3864.0
15195,-3863.0
15196,-3864.0
15197,-3865.0
15198,-3866.0
15199,-3867.0
15200,-3866.0
15201,-3865.0
15202,-3864.0
15203,-3863.0
15204,-3864.0
15205,-3865.0
15206,-3866.0
15207,-3867.0
15208,-3868.0
15209,-3869.0
15210,-3870.0
15211,-3871.0
15212,-3872.0
15213,-3873.0
15214,-3872.0
15215,-3871.0
15216,-3872.0
15217,-3873.0
15218,-3874.0
15219,-3875.0
15220,-3874.0
15221,-3873.0
15222,-3874.0
15223,-3875.0
15224,-3876.0
15225,-3877.0
15226,-3878.0
15227,-3879.0
15228,-3880.0
15229,-3881.0
15230,-3882.0
15231,-3883.0
15232,-3882.0
15233,-3881.0
15234,-3882.0
15235,-3883.0
15236,-3884.0
15237,-3885.0
15238,-3886.0
15239,-3887.0
15240,-3888.0
15241,-3889.0
15242,-3890.0
15243,-3891.0
15244,-3892.0
15245,-3893.0
15246,-3894.0
15247,-3895.0
15248,-3896.0
15249,-3897.0
15250,-3896.0
15251,-3895.0
15252,-3896.0
15253,-3897.0
15254,-3898.0
15255,-3899.0
15256,-3900.0
15257,-3901.0
15258,-3900.0
15259,-3899.0
15260,-3900.0
15261,-3901.0
15262,-3902.0
15263,-3903.0
15264,-3904.0
15265,-3905.0
15266,-3906.0
15267,-3907.0
15268,-3908.0
15269,-3909.0
15270,-3910.0
15271,-3911.0
15272,-3912.0
15273,-3913.0
15274,-3914.0
15275,-3915.0
15276,-3916.0
15277,-3917.0
15278,-3918.0
15279,-3919.0
15280,-3920.0
15281,-3921.0
15282,-3922.0
15283,-3921.0
15284,-3922.0
15285,-3923.0
15286,-3922.0
15287,-3921.0
15288,-3922.0
15289,-3923.0
15290,-3924.0
15291,-3925.0
15292,-3926.0
15293,-3927.0
15294,-3928.0
15295,-3929.0
15296,-3930.0
15297,-3931.0
15298,-3932.0
15299,-3933.0
15300,-3934.0
15301,-3935.0
15302,-3936.0
15303,-3937.0
15304,-3938.0
15305,-3939.0
15306,-3938.0
15307,-3937.0
15308,-3938.0
15309,-3939.0
15310,-3940.0
15311,-3941.0
15312,-3942.0
15313,-3943.0
15314,-3944.0
15315,-3945.0
15316,-3946.0
15317,-3947.0
15318,-3946.0
15319,-3945.0
15320,-3944.0
15321,-3943.0
15322,-3942.0
15323,-3941.0
15324,-3942.0
15325,-3943.0
15326,-3944.0
15327,-3945.0
15328,-3944.0
15329,-3943.0
15330,-3944.0
15331,-3945.0
15332,-3944.0
15333,-3943.0
15334,-3942.0
15335,-3941.0
15336,-3940.0
15337,-3939.0
15338,-3938.0
15339,-3937.0
15340,-3938.0
15341,-3937.0
15342,-3936.0
15343,-3935.0
15344,-3936.0
15345,-3937.0
15346,-3938.0
15347,-3939.0
15348,-3940.0
15349,-3941.0
15350,-3942.0
15351,-3943.0
15352,-3944.0
15353,-3945.0
15354,-3944.0
15355,-3943.0
15356,-3942.0
15357,-3941.0
15358,-3940.0
15359,-3939.0
15360,-3938.0
15361,-3937.0
15362,-3938.0
15363,-3939.0
15364,-3940.0
15365,-3941.0
15366,-3940.0
15367,-3939.0
15368,-3940.0
15369,-3941.0
15370,-3942.0
15371,-3943.0
15372,-3944.0
15373,-3945.0
15374,-3944.0
15375,-3945.0
15376,-3946.0
15377,-3947.0
15378,-3948.0
15379,-3949.0
15380,-3950.0
15381,-3951.0
15382,-3952.0
15383,-3953.0
15384,-3954.0
15385,-3955.0
15386,-3956.0
15387,-3957.0
15388,-3958.0
15389,-3959.0
15390,-3960.0
15391,-3961.0
15392,-3960.0
15393,-3959.0
15394,-3960.0
15395,-3961.0
15396,-3962.0
15397,-3963.0
15398,-3964.0
15399,-3965.0
15400,-3966.0
15401,-3965.0
15402,-3964.0
15403,-3963.0
15404,-3964.0
15405,-3965.0
15406,-3966.0
15407,-3967.0
15408,-3966.0
15409,-3965.0
15410,-3964.0
15411,-3963.0
15412,-3962.0
15413,-3961.0
15414,-3960.0
15415,-3959.0
15416,-3958.0
15417,-3957.0
15418,-3956.0
15419,-3955.0
15420,-3954.0
15421,-3953.0
15422,-3952.0
15423,-3951.0
15424,-3952.0
15425,-3953.0
15426,-3954.0
15427,-3955.0
15428,-3954.0
15429,-3953.0
15430,-3952.0
15431,-3951.0
15432,-3950.0
15433,-3949.0
15434,-3948.0
15435,-3947.0
15436,-3946.0
15437,-3945.0
15438,-3944.0
15439,-3943.0
15440,-3942.0
15441,-3941.0
15442,-3940.0
15443,-3939.0
15444,-3940.0
15445,-3941.0
15446,-3942.0
15447,-3943.0
15448,-3944.0
15449,-3945.0
15450,-3946.0
15451,-3947.0
15452,-3946.0
15453,-3945.0
15454,-3946.0
15455,-3947.0
15456,-3948.0
15457,-3949.0
15458,-3950.0
15459,-3951.0
15460,-3952.0
15461,-3953.0
15462,-3954.0
15463,-3955.0
15464,-3956.0
15465,-3957.0
15466,-3958.0
15467,-3959.0
15468,-3960.0
15469,-3961.0
15470,-3960.0
15471,-3959.0
15472,-3960.0
15473,-3961.0
15474,-3962.0
15475,-3963.0
15476,-3964.0
15477,-3965.0
15478,-3966.0
15479,-3967.0
15480,-3968.0
15481,-3969.0
15482,-3970.0
15483,-3971.0
15484,-3972.0
15485,-3973.0
15486,-3974.0
15487,-3975.0
15488,-3974.0
15489,-3973.0
15490,-3974.0
15491,-3975.0
15492,-3976.0
15493,-3977.0
15494,-3978.0
15495,-3979.0
15496,-3980.0
15497,-3981.0
15498,-3982.0
15499,-3983.0
15500,-3984.0
15501,-3985.0
15502,-3986.0
15503,-3987.0
15504,-3988.0
15505,-3989.0
15506,-3990.0
15507,-3989.0
15508,-3988.0
15509,-3987.0
15510,-3986.0
15511,-3985.0
15512,-3986.0
15513,-3987.0
15514,-3986.0
15515,-3985.0
15516,-3986.0
15517,-3987.0
15518,-3988.0
15519,-3989.0
15520,-3990.0
15521,-3991.0
15522,-3992.0
15523,-3993.0
15524,-3994.0
15525,-3995.0
15526,-3994.0
15527,-3993.0
15528,-3994.0
15529,-3995.0
15530,-3996.0
15531,-3997.0
15532,-3998.0
15533,-3999.0
15534,-3998.0
15535,-3997.0
15536,-3998.0
15537,-3999.0
15538,-4000.0
15539,-4001.0
15540,-4002.0
15541,-4003.0
15542,-4004.0
15543,-4005.0
15544,-4006.0
15545,-4007.0
15546,-4008.0
15547,-4009.0
15548,-4010.0
15549,-4011.0
15550,-4012.0
15551,-4013.0
15552,-4014.0
15553,-4015.0
15554,-4016.0
15555,-4017.0
15556,-4018.0
15557,-4019.0
15558,-4020.0
15559,-4021.0
15560,-4022.0
15561,-4023.0
15562,-4024.0
15563,-4025.0
15564,-4026.0
15565,-4027.0
15566,-4026.0
15567,-4025.0
15568,-4026.0
15569,-4027.0
15570,-4026.0
15571,-4025.0
15572,-4024.0
15573,-4023.0
15574,-4022.0
15575,-4021.0
15576,-4022.0
15577,-4023.0
15578,-4024.0
15579,-4025.0
15580,-4026.0
15581,-4027.0
15582,-4028.0
15583,-4029.0
15584,-4030.0
15585,-4031.0
15586,-4032.0
15587,-4031.0
15588,-4032.0
15589,-4033.0
15590,-4034.0
15591,-4035.0
15592,-4036.0
15593,-4037.0
15594,-4038.0
15595,-4039.0
15596,-4040.0
15597,-4041.0
15598,-4042.0
15599,-4043.0
15600,-4044.0
15601,-4045.0
15602,-4046.0
15603,-4047.0
15604,-4048.0
15605,-4049.0
15606,-4050.0
15607,-4051.0
15608,-4052.0
15609,-4053.0
15610,-4052.0
15611,-4051.0
15612,-4052.0
15613,-4053.0
15614,-4052.0
15615,-4051.0
15616,-4052.0
15617,-4053.0
15618,-4052.0
15619,-4051.0
15620,-4052.0
15621,-4053.0
15622,-4054.0
15623,-4055.0
15624,-4054.0
15625,-4053.0
15626,-4052.0
15627,-4051.0
15628,-4052.0
15629,-4053.0
15630,-4054.0
15631,-4055.0
15632,-4056.0
15633,-4057.0
15634,-4058.0
15635,-4059.0
15636,-4060.0
15637,-4061.0
15638,-4062.0
15639,-4063.0
15640,-4064.0
15641,-4065.0
15642,-4066.0
15643,-4067.0
15644,-4068.0
15645,-4069.0
15646,-4068.0
15647,-4067.0
15648,-4068.0
15649,-4069.0
15650,-4068.0
15651,-4067.0
15652,-4066.0
15653,-4065.0
15654,-4064.0
15655,-4063.0
15656,-4062.0
15657,-4061.0
15658,-4060.0
15659,-4059.0
15660,-4058.0
15661,-4057.0
15662,-4056.0
15663,-4055.0
15664,-4054.0
15665,-4053.0
15666,-4052.0
15667,-4051.0
15668,-4052.0
15669,-4053.0
15670,-4054.0
15671,-4055.0
15672,-4056.0
15673,-4057.0
15674,-4058.0
15675,-4059.0
15676,-4060.0
15677,-4061.0
15678,-4062.0
15679,-4063.0
15680,-4062.0
15681,-4063.0
15682,-4064.0
15683,-4063.0
15684,-4064.0
15685,-4065.0
15686,-4066.0
15687,-4067.0
15688,-4068.0
15689,-4069.0
15690,-4070.0
15691,-4071.0
15692,-4070.0
15693,-4069.0
15694,-4070.0
15695,-4071.0
15696,-4072.0
15697,-4073.0
15698,-4074.0
15699,-4075.0
15700,-4076.0
15701,-4077.0
15702,-4078.0
15703,-4079.0
15704,-4080.0
15705,-4081.0
15706,-4082.0
15707,-4083.0
15708,-4084.0
15709,-4085.0
15710,-4086.0
15711,-4087.0
15712,-4088.0
15713,-4089.0
15714,-4090.0
15715,-4091.0
15716,-4092.0
15717,-4091.0
15718,-4090.0
15719,-4089.0
15720,-4088.0
15721,-4087.0
15722,-4086.0
15723,-4085.0
15724,-4084.0
15725,-4083.0
15726,-4082.0
15727,-4081.0
15728,-4080.0
15729,-4079.0
15730,-4078.0
15731,-4077.0
15732,-4076.0
15733,-4075.0
15734,-4074.0
15735,-4073.0
15736,-4072.0
15737,-4071.0
15738,-4072.0
15739,-4073.0
15740,-4072.0
15741,-4071.0
15742,-4070.0
15743,-4069.0
15744,-4068.0
15745,-4067.0
15746,-4068.0
15747,-4069.0
15748,-4068.0
15749,-4067.0
15750,-4066.0
15751,-4065.0
15752,-4064.0
15753,-4063.0
15754,-4062.0
15755,-4061.0
15756,-4060.0
15757,-4059.0
15758,-4060.0
15759,-4061.0
15760,-4062.0
15761,-4063.0
15762,-4062.0
15763,-4061.0
15764,-4060.0
15765,-4059.0
15766,-4060.0
15767,-4061.0
15768,-4062.0
15769,-4063.0
15770,-4062.0
15771,-4061.0
15772,-4060.0
15773,-4059.0
15774,-4060.0
15775,-4059.0
15776,-4058.0
15777,-4057.0
15778,-4058.0
15779,-4059.0
15780,-4060.0
15781,-4061.0
15782,-4062.0
15783,-4063.0
15784,-4062.0
15785,-4061.0
15786,-4060.0
15787,-4059.0
15788,-4058.0
15789,-4057.0
15790,-4056.0
15791,-4055.0
15792,-4054.0
15793,-4053.0
15794,-4052.0
15795,-4051.0
15796,-4050.0
15797,-4049.0
15798,-4048.0
15799,-4047.0
15800,-4046.0
15801,-4045.0
15802,-4044.0
15803,-4043.0
15804,-4042.0
15805,-4041.0
15806,-4042.0
15807,-4043.0
15808,-4044.0
15809,-4045.0
15810,-4046.0
15811,-4047.0
15812,-4048.0
15813,-4049.0
15814,-4050.0
15815,-4051.0
15816,-4052.0
15817,-4053.0
15818,-4054.0
15819,-4055.0
15820,-4056.0
15821,-4057.0
15822,-4058.0
15823,-4059.0
15824,-4060.0
15825,-4061.0
15826,-4062.0
15827,-4063.0
15828,-4064.0
15829,-4065.0
15830,-4066.0
15831,-4067.0
15832,-4068.0
15833,-4069.0
15834,-4068.0
15835,-4067.0
15836,-4068.0
15837,-4069.0
15838,-4070.0
15839,-4071.0
15840,-4072.0
15841,-4073.0
15842,-4074.0
15843,-4075.0
15844,-4076.0
15845,-4077.0
15846,-4078.0
15847,-4079.0
15848,-4080.0
15849,-4081.0
15850,-4082.0
15851,-4083.0
15852,-4082.0
15853,-4081.0
15854,-4082.0
15855,-4083.0
15856,-4082.0
15857,-4081.0
15858,-4082.0
15859,-4083.0
15860,-4084.0
15861,-4085.0
15862,-4086.0
15863,-4087.0
15864,-4088.0
15865,-4089.0
15866,-4088.0
15867,-4087.0
15868,-4088.0
15869,-4089.0
15870,-4090.0
15871,-4091.0
15872,-4092.0
15873,-4093.0
15874,-4094.0
15875,-4095.0
15876,-4096.0
15877,-4097.0
15878,-4096.0
15879,-4095.0
15880,-4096.0
15881,-4097.0
15882,-4098.0
15883,-4099.0
15884,-4098.0
15885,-4097.0
15886,-4096.0
15887,-4095.0
15888,-4094.0
15889,-4093.0
15890,-4094.0
15891,-4095.0
15892,-4096.0
15893,-4097.0
15894,-4098.0
15895,-4099.0
15896,-4098.0
15897,-4097.0
15898,-4098.0
15899,-4099.0
15900,-4098.0
15901,-4097.0
15902,-4098.0
15903,-4099.0
15904,-4098.0
15905,-4097.0
15906,-4096.0
15907,-4095.0
15908,-4096.0
15909,-4097.0
15910,-4098.0
15911,-4099.0
15912,-4100.0
15913,-4101.0
15914,-4100.0
15915,-4099.0
15916,-4098.0
15917,-4097.0
15918,-4096.0
15919,-4095.0
15920,-4094.0
15921,-4093.0
15922,-4094.0
15923,-4095.0
15924,-4096.0
15925,-4097.0
15926,-4098.0
15927,-4099.0
15928,-4100.0
15929,-4101.0
15930,-4102.0
15931,-4103.0
15932,-4104.0
15933,-4105.0
15934,-4106.0
15935,-4107.0
15936,-4108.0
15937,-4109.0
15938,-4110.0
15939,-4111.0
15940,-4112.0
15941,-4113.0
15942,-4114.0
15943,-4115.0
15944,-4116.0
15945,-4117.0
15946,-4118.0
15947,-4119.0
15948,-4120.0
15949,-4121.0
15950,-4122.0
15951,-4123.0
15952,-4122.0
15953,-4121.0
15954,-4120.0
15955,-4119.0
15956,-4118.0
15957,-4117.0
15958,-4118.0
15959,-4119.0
15960,-4120.0
15961,-4121.0
15962,-4122.0
15963,-4123.0
15964,-4124.0
15965,-4125.0
15966,-4126.0
15967,-4127.0
15968,-4128.0
15969,-4129.0
15970,-4130.0
15971,-4131.0
15972,-4132.0
15973,-4133.0
15974,-4134.0
15975,-4135.0
15976,-4136.0
15977,-4137.0
15978,-4138.0
15979,-4139.0
15980,-4140.0
15981,-4141.0
15982,-4142.0
15983,-4143.0
15984,-4144.0
15985,-4145.0
15986,-4146.0
15987,-4147.0
15988,-4148.0
15989,-4149.0
15990,-4150.0
15991,-4151.0
15992,-4152.0
15993,-4153.0
15994,-4154.0
15995,-4155.0
15996,-4156.0
15997,-4157.0
15998,-4158.0
15999,-4159.0
16000,-4160.0
16001,-4161.0
16002,-4160.0
16003,-4159.0
16004,-4158.0
16005,-4157.0
16006,-4158.0
16007,-4159.0
16008,-4160.0
16009,-4161.0
16010,-4162.0
16011,-4163.0
16012,-4164.0
16013,-4165.0
16014,-4166.0
16015,-4167.0
16016,-4166.0
16017,-4165.0
16018,-4166.0
16019,-4167.0
16020,-4168.0
16021,-4169.0
16022,-4168.0
16023,-4167.0
16024,-4166.0
16025,-4165.0
16026,-4166.0
16027,-4167.0
16028,-4168.0
16029,-4169.0
16030,-4170.0
16031,-4171.0
16032,-4172.0
16033,-4173.0
16034,-4174.0
16035,-4175.0
16036,-4176.0
16037,-4177.0
16038,-4178.0
16039,-4179.0
16040,-4178.0
16041,-4179.0
16042,-4178.0
16043,-4177.0
16044,-4176.0
16045,-4175.0
16046,-4176.0
16047,-4177.0
16048,-4178.0
16049,-4179.0
16050,-4180.0
16051,-4181.0
16052,-4182.0
16053,-4183.0
16054,-4184.0
16055,-4185.0
16056,-4186.0
16057,-4187.0
16058,-4188.0
16059,-4189.0
16060,-4190.0
16061,-4191.0
16062,-4192.0
16063,-4193.0
16064,-4194.0
16065,-4195.0
16066,-4196.0
16067,-4197.0
16068,-4198.0
16069,-4199.0
16070,-4200.0
16071,-4201.0
16072,-4202.0
16073,-4203.0
16074,-4204.0
16075,-4205.0
16076,-4206.0
16077,-4207.0
16078,-4206.0
16079,-4205.0
16080,-4204.0
16081,-4203.0
16082,-4204.0
16083,-4205.0
16084,-4204.0
16085,-4203.0
16086,-4204.0
16087,-4205.0
16088,-4206.0
16089,-4207.0
16090,-4208.0
16091,-4209.0
